CC(C)C1=C(O)C=C(C)C=C1,CC(C)CC1=CC=C(C=C1)C(C)C(O)=O,failed,0,
Oc1ccccc1C=Nc1ccc(cc1)S(=O)(=O)[O],CCCCCCCCCCCC[NH](CC=C)CC=C,solvate,3,RUDMEK
FC(F)(F)S(=O)(=O)[O],COC(=O)C1CC2=C(Nc3ccccc23)C(N1)=[NH]C(C)(C)C,salt,1,SOWQEB
Clc1ccc(cc1)S(=O)(=O)[O],CCOc1ccc(cc1)C=Cc1ccc2ccccc2[n]1C,hydrate,3,BUZSAR
CC(C)CCCO,CC(CCC(N)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,cocrystal,2,QAYXUK
CC1=CC(=O)C=C(C)O1,OC(=O)c1ccccc1O,cocrystal,2,UXOFOD
Nc1ccccc1C(O)=O,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,cocrystal,2,SORWEB
CC[N](CC)(CC)CC,CC(C)(C)NC(=O)c1ccccc1[O],hydrate,3,LAMSOI
CC1=CC(=CC(=O)O1)OCc1cccc2ccccc12,CC(C)(C)c1cc(O)ccc1O,failed,0,
OC(=O)c1ccc(cc1)S(=O)(=O)[O],Fc1ccc(cc1)C1=C(SSC2=C(c3ccc(F)cc3)[C](C#N)C(=O)NC2=O)C(=O)NC(=O)[C]1C#N,failed,0,
c1ccc(cc1)c1cc2[n]3c(c1)c1ccccc1c1cccc(c4ccccc24)c31,O=S(=O)([O])c1ccccc1,solvate,3,VUGTUN
CC1(C)C2CCC1(C)C(=O)C2,C1=CC=C2C=CC=CC2=C1,failed,0,
C[N](C)(C)C,CCCCNC(=O)Nc1cccc(c1)C(=O)[O],hydrate,3,SEPTUC
O=N(=O)c1cc(c([O])c(c1)N(=O)=O)N(=O)=O,C(CCC1=[NH]c2ccccc2N1)CC1=[NH]c2ccccc2N1,hydrate,3,HOMNOO
NC(=O)c1ccc(cc1)C(c1ccccc1)(c1ccccc1)c1ccccc1,CN(=O)=O,cocrystal,2,FEWDOB
NC(=O)C1=CSC(S1)=C1SC2=C(SCCS2)S1,FC1=C(F)[C](C(=C(F)C1=C(C#N)C#N)F)=C(C#N)C#N,salt,1,AKAQIM
CCCCCCCC(O)=O,NC1=CC=CC(=C1)C(O)=O,failed,0,
NC1=CC=C(O)C=C1,CC1=C2CCCCC2=[N]2C=C(OC2=C1)c1ccc(Cl)cc1,failed,0,
Oc1ccc(cc1)C(=O)[O],Cc1[nH]cc(CO)c(CO)c1O,salt,1,VUKPEY
CCOc1cc(C#Cc2ccncc2)c2ccccc2c1c1c(OCC)cc(C#Cc2ccncc2)c2ccccc12,Fc1c(F)c(I)c(F)c(F)c1I,cocrystal,2,ZAMFOM
Clc1ccc(c(Cl)c1)C(=O)[O],Nc1cc(nc(N)[n]1O)N1CCCCC1,hydrate,3,BOFWIG
COc1cc2cc[n]3c4ccccc4C(=O)c3c2cc1OC,O=N(=O)c1cc(c([O])c(c1)N(=O)=O)N(=O)=O,salt,1,OBOBEM
NS(=O)(=O)c1cc(c(Cl)cc1Cl)C(=O)[O],C[N]1=CN(Cc2ccc(COc3ccccc3)cc2)C=C1,failed,0,
[o]1c(cc(cc1c1ccccc1)c1ccccc1)c1ccccc1,ClC(Cl)(Cl)C(=O)[O],salt,1,YUJBIO
N1C=CC=C1C=NNC(NN=CC1=CC=CN1)=[NH]N=CC1=CC=CN1,O=C([O])c1cncc(c1)C(=O)[O],solvate,3,RAHDUD
ClC1=C(Cl)C=C(Cl)C(=C1)Cl,OC1=CC2=CC=CC=C2C=C1,failed,0,
OC(=O)c1cccc(Oc2cccc(C(O)=O)c2C(O)=O)c1,c1cc(ccn1)c1ccncc1,hydrate,3,IROMAF
[NH3]C(C)c1ccccc1,CC(CCC(=O)[O])C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,salt,1,WOFTAQ
OP(=O)([O])OP(=O)([O])OP(O)(=O)[O],[NH3]c1cc(OC)cc(OC)c1,salt,1,RAXKAD
CN1CC(=O)NC1=[NH2],OC(=O)c1ccc2ccc3ccc(nc3c2n1)C(=O)[O],hydrate,3,GALQAM
O=C([O])C(CCc1ccccc1)c1ccccc1,O=S(=O)([O])C#C,failed,0,
Oc1ccc(Br)cc1C=Nc1cccnc1,Ic1ccc(I)cc1,cocrystal,2,ZEXJAQ
COc1ccc2CC3OC(C)(C)[NH2]C3c2c1,O=C1C2=C(N=S=N2)C(=O)C2=C1N=[S]=N2,failed,0,
c1ccc(cc1)C=NN=Cc1ccccc1,C([N]1=CN(C=C1)c1ccccn1)c1ccc(C[N]2=CN(C=C2)c2ccccn2)cc1,failed,0,
Cc1ccc(C)c(OCCCC(C)(C)C(=O)[O])c1,[NH3]CCC[NH3],hydrate,3,AXAMOD
CC1(C)N([O])C(=[N]([O])C1(C)C)c1ccccc1,FC1=CNC(=C1F)C1=CC(=[NH]N1)C1=C(F)C(=CN1)F,failed,0,
OC(=O)c1ccccc1C(=O)[O],Nc1[nH]c(N)ccc1,salt,1,SABFEI
Oc1cccc(O)c1,O=C1NC=C(C=C1)N(=O)=O,cocrystal,2,NAPTOP
NNC(N)=[NH2],O=N(=O)C1=N[N]C(=C1NC1=NN=N[N]1)N(=O)=O,hydrate,3,CANJIN
NC1=CC(=O)C(=CC1=O)[O],[NH2]1CCCCC1,salt,1,XUHFIQ
OC(C(O)C(O)=O)C(O)=O,CN1C(=O)N(C)C2=C(NC=N2)C1=O,cocrystal,2,NUJCAY
C1CSC2=C(S1)SC(S2)=C1SC2=C(SCCS2)S1,N#CC(C#N)=C1SC2=CC(SC2=C1)=C(C#N)C#N,cocrystal,2,GERYOR
O[P](C1CCCCC1)(C1CCCCC1)C1CCCCC1,Fc1c(F)c(c(F)c(F)c1C#N)[P](F)(F)(F)(c1c(F)c(F)c(C#N)c(F)c1F)c1c(F)c(F)c(C#N)c(F)c1F,salt,1,IWEPEH
O=C([O])c1ccccc1,CC[n]1c2cc(N)ccc2c2ccc(N)cc2c1c1ccccc1,solvate,3,YOGWIE
CCC[NH](CCC)CCC1=CNc2ccc(OC)cc12,OC(=O)c1cc(cc(C(O)=O)c1c1c(cc(cc1C(O)=O)N(=O)=O)C(O)=O)N(=O)=O,failed,0,
Fc1c(F)c(F)c2c(F)c(F)c(F)c(F)c2c1F,C(COc1ccccc1)Oc1ccccc1,cocrystal,2,MAKDAH
O=S(=O)([O])[S],NNC(N)=[NH2],salt,1,ZOHHOX
Nc1[nH]c(N)nc(N)n1,Oc1ccccc1C(=O)[O],solvate,3,DEJVEX
c1cc(ccn1)c1ccncc1,OC(=O)C1CCCCC1C(O)=O,cocrystal,2,JAWVIN
Nc1ncccn1,OC(=O)COc1ccc(Cl)cc1Cl,cocrystal,2,LEWREK
CCCC[N](CCCC)(CCCC)CCCC,OC(=O)c1cc(Cl)c(Cl)cc1C(=O)[O],salt,1,FANVIZ
Nc1[nH]ccc(N)n1,O=C1NC2=NC(=O)NC(=C2N1)[O],hydrate,3,MOYKET
[S]C#N,CC1(C)C(=[NH]c2ccccc12)C1=CNN=C1,salt,1,EYAWIL
[NH3]CCCC(C)C[NH3],O=S(=O)([O])[O],hydrate,3,WONJAK
CC(=O)NCC1CN(C(=O)O1)c1ccc(N2CCOCC2)c(F)c1,OC(=O)c1cc(O)c(O)c(O)c1,hydrate,3,QUGNIS
Fc1c(F)c(I)c(F)c(I)c1F,O=C1NC=CC=C1,cocrystal,2,FAPKEQ
O=N(=O)[O],NC1=NC2=[NH]N=C(N)N2C(=N1)N,salt,1,IFALEK
C1=NC=CC(=C1)C1=CC=NC=C1,OC(=O)C1=CC(=CC=C1)F,failed,0,
COc1ccc2c(CCCC2=N[NH]=C(N)N)c1,O=N(=O)[N]N1N=NN=C1C1=NN=NN1[N]N(=O)=O,failed,0,
CC1(C)C2CCC1(CS(=O)(=O)[O])C(=O)C2,Brc1cccc(c1)C1[NH2]c2ccccc2CC1,solvate,3,GESKUL
[O]N1N=NN=C1C1=C([N]N=N1)C1=NN=NN1[O],NC(N)=[NH2],hydrate,3,WAJQEG
OC(=O)C(Cc1ccccc1)C(=O)[O],CC=CCN1C=C[N](=C1)C,failed,0,
CCN1C(Sc2ccccc12)=CC=CC=CC1=[N](CC)c2ccccc2S1,Cc1ccc(cc1)S(=O)(=O)[O],hydrate,3,DAKCAU
Oc1c(F)c(F)c(F)c(F)c1F,c1ccc(cc1)c1cc(cc(c1)c1ccccc1)c1ccccc1,cocrystal,2,NEDJOZ
O=C([O])N(Cc1ccccc1)Cc1ccccc1,[NH2](Cc1ccccc1)Cc1ccccc1,salt,1,MASQOM
CN(C)c1cc[n](C)cc1,OC(=O)[O],hydrate,3,WIFYES
C[N]12CN3CN(CN(C3)C1)C2,OC(=O)c1cc(cc(c1)N(=O)=O)C(=O)[O],hydrate,3,EDOHOY
FC(F)(I)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,O=C(NCCCCCCNC(=O)c1cccnc1)c1cccnc1,cocrystal,2,BOMVEG
CC(=O)[O],[NH3]C(CCCNC(N)=[NH2])C(=O)[O],salt,1,BURDUN
NC1=NC(=O)NC=C1F,OC(=O)c1ccc(cc1)C(O)=O,cocrystal,2,DILTUP
[NH3]O,O=N(=O)C1=C([N]C(=N1)C1=NC(=C([N]1)N(=O)=O)N(=O)=O)N(=O)=O,hydrate,3,BEMCON01
Cc1ccc(Nc2cc3[NH]=C(N(c4ccc(C)cc4)c3cc2C)c2ccccn2)cc1,CC1=[NH]c2ccccc2N1CCCCN1C(=[NH]c2ccccc12)C,failed,0,
FC(F)(F)S(=O)(=O)[O],C1C[N]2(CCN1CC2)c1ccccc1,salt,1,NINKUT
O=[Cl](=O)(=O)[O],CC1=NN2C(=N[NH]=C2c2ccccc2O)N1,hydrate,3,NIKBAN
c1ccccc1,COc1ccccc1c1cccc2c3c(OC)cccc3P(O)(=O)c12,cocrystal,2,BESSOI
[NH2]1CCCC1,OC(=O)c1cc(ccc1O)S(=O)(=O)[O],hydrate,3,OMUYAX
CCC1c2cc(C(CC)c3cc(C(CC)c4cc(C(CC)c5cc1c(O)cc5O)c(O)cc4[O])c(O)cc3O)c(O)cc2O,N1C=[NH]C=C1,solvate,3,EMOZOV
[NH4],Nc1c(cc(cc1N(=O)=O)C1=C([N]N=C1N(=O)=O)N(=O)=O)N(=O)=O,salt,1,XEXYOS
[NH3]C(C)c1ccc(Br)cc1,CC(C)CC(C(=O)[O])c1cccc(c1)c1ccccc1,salt,1,PUPBIL
CC(=O)Nc1ccccc1C(=O)[O],CCN1C(Sc2ccc(Cl)cc12)=CC=C1CCC(=C1N(c1ccccc1)c1ccccc1)C=CC1=[N](CC)c2cc(Cl)ccc2S1,failed,0,
C1C[S](CCS1)C1=C2C=CC=CC=C2C=C1,CC(N1N=[N](C)C(=C1I)c1ccc(cc1)C(F)(F)F)c1ccccc1,failed,0,
Cc1cccc(C)c1N1C(=O)Nc2nc3ncccc3cc2C1=O,CCCCNC(=O)Nc1cc(C)ccn1,cocrystal,2,IXUDIO
C[NH2]C(C)C(O)c1ccccc1,OC(C(=O)[O])c1ccccc1F,salt,1,XEJLAZ
O=N(=O)N=C1NN=N[N]1,[NH4],salt,1,IMIWIK
[NH2]1CC[NH2]CCC1,O=C([O])c1ccc(cc1)N(=O)=O,salt,1,BAFMUU
C1CC2=CC=CC3=C2C1=CC=C3,C1=CC=C(C=C1)C1=CC=CC=C1,failed,0,
Fc1c(F)c(c(F)c(F)c1Br)c1c(F)c(F)c(Br)c(F)c1F,Cc1ccnc(c1)c1cc(C)ccn1,cocrystal,2,OZEGEI
[NH3]CCCCCC[NH3],O=C([O])c1ccccc1C(=O)[O],hydrate,3,CIZZIU
ClCC(=O)[O],CC1[NH2]CC[NH2]C1,salt,1,NOTXIF
CC(OS(=O)(=O)[O])c1ccccc1,OC(C#CC#CC(O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,failed,0,
c1ccc2c(c1)c1ccccc1c1c2c2c3ccccc3c3ccccc3c2c2c3ccccc3c3ccccc3c12,c1ccccc1,cocrystal,2,XUZBOJ
CC(C)(C)c1ccccc1N1C(=O)c2cc3C(=O)N(C(=O)c3cc2C1=O)c1ccccc1C(C)(C)C,Oc1ccccc1O,cocrystal,2,GIYJED
Fc1ccc(CC(=O)[O])cc1,Fc1cc(F)c(F)c(c1F)c1c(F)c(F)cc(F)c1F,failed,0,
OC(C(O)C(=O)[O])C(O)=O,[NH3]c1ccc(C)cc1,salt,1,YIZGAP
CS(=O)(=O)c1ncc2N3C(=O)c4ccccc4N=C3C(=C([O])c2n1)C#N,CC1=CN2C(=NC(=C2N=Cc2ccccc2)c2ccccc2)C=C1,failed,0,
FC(F)(F)C(=O)[O],[NH2]1CC[NH2]CC[NH2]CC[NH2]CC[NH2]CC[NH2]CC1,hydrate,3,DAQXUP
[NH3]C(CCCNC(N)=[NH2])C(=O)[O],OC(=O)C(=O)[O],salt,1,NOSXAU
Clc1cccc(NC(=O)Nc2cccc(Cl)c2)c1,O=P(c1ccccc1)(c1ccccc1)c1ccccc1,cocrystal,2,VUWQEL
O=C([O])c1cc(cc(c1)N(=O)=O)N(=O)=O,[NH3]c1ccc(cc1)c1ccc([NH3])cc1,salt,1,COBNIR
Nc1ccccc1S(=O)(=O)[O],Oc1cccc2ccc[nH]c12,salt,1,EYIYIU
[NH3]C(C(O)c1ccccc1)c1ccccc1,ClC1=C(Sc2ccccc12)C(=O)[O],solvate,3,LOFJEX
CC(=O)[O],[NH3]C(CCCNC(N)=[NH2])C(=O)NC(C(C)C)C(=O)[O],salt,1,SEGYOS
CC(CCCCC(O)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,CC(=O)c1ccccc1,cocrystal,2,QOVZAC
OP(O)(=O)[O],COc1ccc(cc1)C1Sc2ccccc2N(CC[NH](C)C)C(=O)C1OC(C)=O,hydrate,3,FIRGOF
CC1CC(C)CC(O)C1,OC12CC[NH](CC1)CC2,failed,0,
FC(F)(F)S(=O)(=O)[O],CC(C)c1cccc(C(C)C)c1[N]1=C2[P]P(c3ccccc3)C3=[N](C=CN3CN2C=C1)c1c(cccc1C(C)C)C(C)C,salt,1,YINWOK
Cc1cccc(C)c1[NH]=C1NCCCS1,OP(O)(=O)[O],salt,1,MPHAZP
CCCC[N](CCCC)(CCCC)CCCC,FC(F)(F)S(=O)(=O)[N]c1ccncc1,salt,1,HUFFIA
CC1=C(C)SC(S1)=C1C(=O)c2ccccc2C1=O,S=C1[S]C(=S)C(=S)[S]1,failed,0,
COC1=C(N=CN1)N(=O)=O,C[n]1ccc(cc1)C1C(C(C1c1ccccc1O)c1cc[n](C)cc1)c1ccccc1O,failed,0,
[NH3]C(C)c1ccccc1,FC(F)(F)c1ccccc1C1C(CC1c1ccccc1)C(=O)[O],solvate,3,CELWEY
OC(=O)C1=Cc2ccccc2N1,OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,cocrystal,2,GOPJUQ
OC(=O)CC(=O)[O],CC(C)[NH]=C1C=C2N(c3ccc(Cl)cc3)c3ccccc3N=C2C=C1Nc1ccc(Cl)cc1,salt,1,GESGOC
OC1=C(Cl)C(=O)C(=C(Cl)C1=O)[O],C[NH2]C,salt,1,NUYDER
NC(=[NH2])NC(N)=[NH2],OP(=O)([O])[O],hydrate,3,NODDOA
C[NH]1CCN(CC1)C1=Nc2ccccc2NC2=C1C=C(C)S2,Oc1ccc(O)c(c1)C(=O)[O],salt,1,FABJIE
Oc1ccc2ccccc2c1c1c(O)ccc2ccccc12,O=C1C=CC(=O)C=C1,cocrystal,2,BAJRIO
NN(N=NC1=NN=NN1)C(N)=[NH2],O=[Cl](=O)(=O)[O],salt,1,CALLOU
O=[Cl](=O)(=O)[O],CC(C)(c1ccccc1)c1cc([o]c(c1)c1ccccc1)c1ccccc1,salt,1,SECMUI
c1ccccc1,C1Oc2c(CC=C1)cc1ccccc1c2c1c2OCC=CCc2cc2ccccc12,cocrystal,2,CAFPOQ
[O][N](=NC1=NN=NN1)C1=NN=N[N]1,FC(F)(F)C1(O[S]2OC(c3cccc1c23)(C(F)(F)F)C(F)(F)F)C(F)(F)F,failed,0,
CN1C(C=Cc2ccccc2)[N](=CC=Cc2ccccc2)C(Cc2ccccc2)C1=O,NC1=NN=NN1[N]N(=O)=O,failed,0,
O=C(NN(=O)=O)OCC[NH2]CCOC(=O)NN(=O)=O,NC1C=NN=C1,failed,0,
CN1CCN(C)CC1,Oc1ccc(O)cc1,cocrystal,2,QAMSED
O=C([O])C=C(C1CCCCC1)c1ccccc1,Fc1ccc(OCC(=O)[O])cc1,failed,0,
Fc1c(I)c(F)c(I)c(F)c1I,Cc1cc(c(C)cc1c1ccncc1)c1ccc(cc1)c1cc(C)c(cc1C)c1ccncc1,cocrystal,2,UTUREJ
c1ccc2c(c1)cnc1ccccc21,OC(=O)c1cccc(c1)C(O)=O,cocrystal,2,AXUGOQ
O=N(=O)[O],[NH3]NC1=N[NH]=CN1N,salt,1,ULANUS
NC(=O)C1=CC(=CC=C1)F,NC(=O)C1=CC=CC=C1,failed,0,
BrC(Br)(Br)Br,c1ccc2c(c1)c1ccccc1C12c2ccccc2c2ccccc12,cocrystal,2,EVENIE
O=Cl(=O)[O],[NH3]C(CCCNC(N)=[NH2])C(=O)[O],salt,1,JAXGAR
Cc1cc(C)c(N2CC=C(C)[N](=C2)c2c(C)cc(C)cc2C)c(C)c1,FC(F)(F)S(=O)(=O)[O],salt,1,JAHJIO
CCC1(CC)C(=O)NC(=O)NC1=O,Nc1nc(Cl)nc(Nc2cccc(Br)c2)n1,cocrystal,2,HIBKEI
[NH2]=C1NC2=C(N1)C(CCC2)N1NC(=O)N(C1=O)c1ccccc1,FC(F)(F)C(=O)[O],solvate,3,UFEROO
COc1ccc(cc1)C(Nc1ccccc1)=[NH]c1ccccc1,O=N(=O)[O],salt,1,UWIHOZ
Ic1ccc(cc1)C=Cc1ccc(cc1)C#N,O=C1OCc2ccc(nc2c2nc(ccc2COC(=O)c2ccc3ccccc3c2c2c1ccc1ccccc21)c1ccccc1)c1ccccc1,failed,0,
